Level,Date and Time,Source,Event ID,Task Category,Details
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,16,Sysmon config state changed,"Sysmon config state changed:
UtcTime: 2024-11-13 02:00:22.820
Configuration: C:\Sysmon\sysmonconfig-export.xml
ConfigurationFileHash: SHA256=055FEBC600E6D7448CDF3812307275912927A62B1F94D0D933B64B294BC87162"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:22.717
ProcessGuid: {71bacef4-0836-6734-9827-000000001400}
ProcessId: 20108
Image: C:\Users\sriva\AppData\Local\Temp\Sysmon.exe
FileVersion: 15.15
Description: System activity monitor
Product: Sysinternals Sysmon
Company: Sysinternals - www.sysinternals.com
OriginalFileName: -
CommandLine: sysmon.exe  -c C:\Sysmon\sysmonconfig-export.xml
CurrentDirectory: C:\Sysmon\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-be81-020600000000}
LogonId: 0x60281BE
TerminalSessionId: 4
IntegrityLevel: High
Hashes: SHA256=D9C8FDFDCE510FD9922DA3A1084B6AC4476C1407D1D8BBB67FC0A61988552771
ParentProcessGuid: {71bacef4-0836-6734-9727-000000001400}
ParentProcessId: 5540
ParentImage: C:\Sysmon\Sysmon.exe
ParentCommandLine: sysmon.exe  -c C:\Sysmon\sysmonconfig-export.xml
ParentUser: LAPTOP\sriva"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:22.426
ProcessGuid: {71bacef4-0836-6734-9727-000000001400}
ProcessId: 5540
Image: C:\Sysmon\Sysmon.exe
FileVersion: 15.15
Description: System activity monitor
Product: Sysinternals Sysmon
Company: Sysinternals - www.sysinternals.com
OriginalFileName: -
CommandLine: sysmon.exe  -c C:\Sysmon\sysmonconfig-export.xml
CurrentDirectory: C:\Sysmon\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-be81-020600000000}
LogonId: 0x60281BE
TerminalSessionId: 4
IntegrityLevel: High
Hashes: SHA256=16E4ED3EA1D4C67213799905D61A2722CF08A0B74A885E58B743B91D3CDDFC87
ParentProcessGuid: {71bacef4-0827-6734-9527-000000001400}
ParentProcessId: 26844
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" 
ParentUser: LAPTOP\sriva"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 02:00:13.136
ProcessGuid: {71bacef4-0824-6734-9427-000000001400}
ProcessId: 27572
Image: C:\Windows\System32\ctfmon.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 02:00:10.133
ProcessGuid: {71bacef4-0824-6734-9327-000000001400}
ProcessId: 12512
Image: C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:07.378
ProcessGuid: {71bacef4-0827-6734-9627-000000001400}
ProcessId: 4068
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.22621.3672 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-be81-020600000000}
LogonId: 0x60281BE
TerminalSessionId: 4
IntegrityLevel: High
Hashes: SHA256=F801E65F937827635EB462CAF8CACBD473B9FC5CA428A9216A60C686F45802C1
ParentProcessGuid: {71bacef4-0827-6734-9527-000000001400}
ParentProcessId: 26844
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" 
ParentUser: LAPTOP\sriva"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:07.339
ProcessGuid: {71bacef4-0827-6734-9527-000000001400}
ProcessId: 26844
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""C:\Windows\system32\cmd.exe"" 
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-be81-020600000000}
LogonId: 0x60281BE
TerminalSessionId: 4
IntegrityLevel: High
Hashes: SHA256=1B16E4FD6DAE8F1643DA8C7C89FB03613406B87DCF48B8ABDB1F9378C1ADD9AF
ParentProcessGuid: {71bacef4-c1b9-672f-af21-000000001400}
ParentProcessId: 2332
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: LAPTOP\sriva"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 02:00:07.235
ProcessGuid: {71bacef4-0824-6734-9227-000000001400}
ProcessId: 24300
Image: C:\Windows\System32\consent.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:04.862
ProcessGuid: {71bacef4-0824-6734-9427-000000001400}
ProcessId: 27572
Image: C:\Windows\System32\ctfmon.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: CTF Loader
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CTFMON.EXE
CommandLine: ""ctfmon.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 4
IntegrityLevel: System
Hashes: SHA256=7E067B7DA5DA60458B5F7D5A99BC7C7C1F41999CD2559985F09267B1EC2E56EC
ParentProcessGuid: {71bacef4-7319-6725-2e00-000000001400}
ParentProcessId: 2728
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:04.830
ProcessGuid: {71bacef4-0824-6734-9327-000000001400}
ProcessId: 12512
Image: C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Touch Keyboard and Handwriting Panel
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: TabTip.exe
CommandLine: /QuitInfo:0000000000000350;0000000000000280;  
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 4
IntegrityLevel: System
Hashes: SHA256=6DA683C3167322256FF1375F972B3D0F4E7A4192515CB4988D6569F2EB7A37DF
ParentProcessGuid: {71bacef4-7319-6725-2e00-000000001400}
ParentProcessId: 2728
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:04.626
ProcessGuid: {71bacef4-0824-6734-9227-000000001400}
ProcessId: 24300
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 4100 288 000002092542C540
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 4
IntegrityLevel: System
Hashes: SHA256=B21FB0C6F113DB4298550F39B951C097F63188BCEA86E8414F04F9CA644B26D8
ParentProcessGuid: {71bacef4-731a-6725-4800-000000001400}
ParentProcessId: 4100
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 02:00:01.567
ProcessGuid: {71bacef4-0821-6734-9127-000000001400}
ProcessId: 18084
Image: C:\Windows\System32\wsqmcons.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:01.524
ProcessGuid: {71bacef4-0821-6734-9127-000000001400}
ProcessId: 18084
Image: C:\Windows\System32\wsqmcons.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Windows SQM Consolidator
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wsqmcons.exe
CommandLine: ""C:\Windows\System32\wsqmcons.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=A4991AE96F5AD6F9B45DB8E1EB9AAEFE3C247A75326024A8E24BAE70E02103E8
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 02:00:01.362
ProcessGuid: {71bacef4-0821-6734-9027-000000001400}
ProcessId: 23796
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 18:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 02:00:01.319
ProcessGuid: {71bacef4-0821-6734-9027-000000001400}
ProcessId: 23796
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.22621.3810 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe SBServicing
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E582155FC70FB48482DBDB86B3D70ACB2A8DDB24C0044BACE8D367C40AE8D575
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:56.888
ProcessGuid: {71bacef4-07df-6734-7d27-000000001400}
ProcessId: 26548
Image: C:\Windows\System32\conhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:56.815
ProcessGuid: {71bacef4-07df-6734-7c27-000000001400}
ProcessId: 22208
Image: C:\Windows\System32\cmd.exe
User: LAPTOP\sriva"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:40.072
ProcessGuid: {71bacef4-07cf-6734-6f27-000000001400}
ProcessId: 14524
Image: C:\Program Files\McAfee\WPS\1.23.177.1\mc-update.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:36.316
ProcessGuid: {71bacef4-07e4-6734-8127-000000001400}
ProcessId: 22608
Image: C:\Windows\System32\conhost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:36.313
ProcessGuid: {71bacef4-07e4-6734-8027-000000001400}
ProcessId: 15852
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:35.975
ProcessGuid: {71bacef4-0807-6734-8e27-000000001400}
ProcessId: 10056
Image: C:\Windows\System32\cmd.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:35.975
ProcessGuid: {71bacef4-0807-6734-8f27-000000001400}
ProcessId: 25132
Image: C:\Windows\System32\netsh.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:59:35.786
ProcessGuid: {71bacef4-0807-6734-8f27-000000001400}
ProcessId: 25132
Image: C:\Windows\System32\netsh.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Network Command Shell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: netsh.exe
CommandLine: netsh  mbn show interface
CurrentDirectory: C:\Windows\System32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=3E91414A1A005937925E449627D4634E73B1DA9DC12D1008B1BAA54C77637C44
ParentProcessGuid: {71bacef4-0807-6734-8e27-000000001400}
ParentProcessId: 10056
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\Windows\system32\cmd.exe /c netsh mbn show interface
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-13 01:59:35.750
ProcessGuid: {71bacef4-0807-6734-8e27-000000001400}
ProcessId: 10056
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\Windows\system32\cmd.exe /c netsh mbn show interface
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=1B16E4FD6DAE8F1643DA8C7C89FB03613406B87DCF48B8ABDB1F9378C1ADD9AF
ParentProcessGuid: {71bacef4-07e4-6734-8027-000000001400}
ParentProcessId: 15852
ParentImage: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe
ParentCommandLine: ""C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSystemAnalysis\AsusSystemAnalysis.exe"" -j0
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:34.701
ProcessGuid: {71bacef4-07d9-6734-7427-000000001400}
ProcessId: 10528
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:34.669
ProcessGuid: {71bacef4-0806-6734-8d27-000000001400}
ProcessId: 25892
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 17:59,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-13 01:59:34.391
ProcessGuid: {71bacef4-07cf-6734-6127-000000001400}
ProcessId: 26372
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
User: NT AUTHORITY\SYSTEM"
